PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,Z68_MATERIAL_TYPE,notes
AC,44093561,ACE,S,SV ,true,AC,19951115,20991231,20070101,P ,P,RB805010001484964040,EJ,,19980512,19980512,1,51.75     ,20051213,The Journal of Jewish studies.,,0022-2097,EJ,library note: P+O canc ; reordered online only for 2022 renewal ; previously tossed print fund name: S-RELIG-2022 vendor note: //begin v.50 (1999)- and renew
AC,40579,ACE,S,SV ,true,AC,20000101,20991231,20091101,P ,P,RB805010001932768537,EJ,,20090216,20090216,1,294.82    ,20090216,Viator.,,,EJ,library note: online; P+O canc fund name: S-ENG-2022
AC,40630,ACE,S,SV ,true,AC,20090101,20991231,20091101,P ,P,RB805010001736764320,EJ,,20090217,20090217,1,350.00    ,20090217,Public affairs quarterly : PAQ.,,2152-0542,EJ,library note: Online fund name: S-ELEC-2022
AC,40679,ACYSO,O,SV ,true,AC,20090218,20991231,0,P ,P,S8203723,M ,"Kelly, James R.",20090218,20100125,1,368       ,20100125,CAMBRIDGE INTRODUCTIONS TO LITERATURE.,,,M ,library note: 2009+ fund name: F-SO-2022 vendor note: SO for 2009+ publications  in cloth
AC,58470,ACM-C,O,SV ,true,AC,20080101,20991231,0,P ,P,,M ,"Niditch, Susan",20100225,20100225,1,95.00     ,20100225,An anthology of Qurʼanic commentaries.,,9780197200001,M ,"library note: 2 v set, v.2 NYP  10/2018 fund name: E-NEHGEN(F-GEN)-2011 vendor note: v.1 (2009)+"
AC,28992,ACALEXA,S,SV ,true,AC,0,0,0,P ,P,,DB,,20080515,20080515,1,230       ,20080515,The Sixties.,,,DB,library note: Online; Annual access fee fund name: S-ELEC-2022 vendor note: 2008+
AC,41687,ACE,S,SV ,true,AC,20090101,20991231,20091101,P ,P,RB805010001933941024,EJ,,20090310,20090310,1,102.00    ,20090310,Vierteljahrshefte für Zeitgeschichte.,,2196-7121,EJ,library note: Online (2012 review) fund name: S-GERM-2022
AC,42259,ACE,S,SV ,true,AC,20000101,20991231,20091101,P ,P,RB805010001465355365,EJ,,20090319,20090319,1,86.00     ,20090319,"Journal of physical education, recreation & dance.",,2168-3816,EJ,library note: Online fund name: S-ELEC-2022
AC,44447,ACALEXA,S,SV ,true,AC,20090101,20991231,20091201,CW,P,,SA,"Beebe, Jane A.",20090507,20090507,1,,20090507,Music online. Jazz music library.,,,SA,library note: online; c/w Music and Dance Online; po 167746 fund name: S-ELEC-2022
AC,44452,ACALEXA,S,SV ,true,AC,20090101,20991231,20091201,CW,P,,DB,"Beebe, Jane A.",20090507,20090507,1,,20090507,Music & performing arts.,,,DB,library note: Cross searchable database; invoiced on 2 pos; see: Music online listening; & Music online reference fund name: S-ELEC-2022
AC,46212,ACREADX,S,SV ,true,AC,20090901,20991231,20160801,P ,P,,EN,,20090615,20090615,1,12000.00  ,20090615,Access world news / Newsbank Inc.,,,EN,"library note: Online  don't pay on ""renewal"" notice in spring wait for invoice in fall fund name: S-ELEC-2022"
AC,162591,ACEAST,S,SV ,true,AC,20180101,20991231,0,P ,P,,EJ,,20170926,20170926,1,21.10     ,20170926,"Voprosy istorii / Akademii͡a nauk SSSR, Institut istorii.",,1938-2561,EJ,library note: maintenance fee for canc subs in 2017; PO provides archival access 2010-2017 fund name: S-ELEC-2022
AC,39159,ACM-C,O,SV ,true,AC,20090122,20991231,0,P ,P,,M ,"GROESBECK, MARGARET",20090122,20090122,1,250       ,20090122,"The United States Holocaust Memorial Museum encyclopedia of camps and ghettos, 1933-1945.",,,M ,"library note: 7 vol set, ACQ so; fund name: F-SO-2018 vendor note: v.1-7 (2009-  until complete"
AC,44047587,ACDAILY,S,SV ,true,AC,20080101,20991230,0,G ,P,,NP,"GROESBECK, MARGARET",20080201,20190405,1,0.00      ,20190405,Amherst bulletin.,,0192-8449,NP,library note: print; free from publ. fund name: S-GEN-2016 vendor note: free weekly paper distributed in the valley
AC,44047642,ACAMC,S,SV ,true,AC,19940721,20991231,20070101,P ,P,,MF,,19980216,19980216,1,120.42    ,20060331,Amherst student [microform].,,,MF,library note: Send: 35mm Silver Master; 35mm Duplicating negative; 35mm diazo use copy; film 1 page per frame fund name: S-MICRO-2022 vendor note: //Begin v.127 (1997/98)- and renew
AC,44124211,ACE,S,SV ,true,AC,19940624,20991231,20070101,P ,P,RB805010001893580845,S ,,19980709,19980709,1,200.00    ,20051213,"TLS, the Times literary supplement.",,0307-661X,S ,library note: Print only subs; TLS no longer offers P+O subs; Online available from Exact Editions only (6/20) fund name: S-ELEC-2022 vendor note: //Begin Jan. 1999- and renew
AC,47538,ACYF,O,SV ,true,AC,20090701,20991230,0,P ,P,,M ,"Sheridan, Susan M.",20090723,20110728,1,1200.00   ,20110728,GOBIPLUS GOBEYOND REVIEWS AND HOLDINGS LOAD SERVICE ISBNS.,YBP LIBRARY SERVICES.,,M ,"library note: GobiPlus, GoBeyond, Reviews, slip service fund name: F-SO-2022 vendor note: slip service on acct 1060-11 but billed on 1060-10"
AC,49814,ACEAST,S,SV ,true,AC,20100101,20991231,20101001,P ,P,13772,EJ,"Trumble, Paul M.",20090828,20090828,1,160       ,20090828,Izvestii͡a RAN. Serii͡a literatury i i͡azyka.,,,EJ,library note: Online fund name: S-RUSS-2022 vendor note: begin Jan. 2010-
AC,49813,ACEAST,S,SV ,true,AC,20100101,20991231,20101001,P ,P,12842,EJ,"Trumble, Paul M.",20090828,20090828,1,150       ,20090828,Zvezda.,,0039-7105,EJ,library note: Online fund name: S-RUSS-2022 vendor note: Begin jan 2010-
AC,50006,ACEAST,S,SV ,true,AC,20100101,20991231,20101001,P ,P,,EJ,,20090902,20090902,1,412.00    ,20090902,Kulʹtura.,,,EJ,library note: Online ONLY subs 2010- fund name: S-ELEC-2022
AC,162592,ACEAST,S,SV ,true,AC,20180101,20991231,0,P ,P,,EJ,,20170926,20170926,1,74.00     ,20170926,Izvestii͡a.,,1563-6313,EJ,library note: maintenance fee for canc subs in 2017; PO provides archival access 2010-2017 fund name: S-ELEC-2022
AC,162595,ACEAST,S,SV ,true,AC,20180101,20991231,0,P ,P,,EJ,,20170926,20170926,1,24.90     ,20170926,Rossiĭskie vesti.,,,EJ,library note: maintenance fee for canc subs in 2017; PO rpovides archival access 2010-2017 fund name: S-ELEC-2022
AC,107892,ACE,S,SV ,true,AC,20140101,20991231,20141001,P ,P,RB805010001053837699,EJ,,20130626,20130626,1,245.00    ,20130626,Ancient philosophy.,,2154-4689,EJ,library note: Online fund name: S-PHIL-2022
AC,50186,ACCLOCKSS,S,SV ,true,AC,20090101,20091231,0,M ,P,,DB,"Bridegam, Willis E",20090903,20090903,1,1200.00   ,20090903,CLOCKSS.,STANFORD UNIVERSITY. LIBRARIES.,,DB,fund name: S-GEN-2022
AC,50508,ACCUP,S,SV ,true,AC,20091001,20991231,20100901,P ,P,,DB,"Kasper, Michael",20090914,20090914,1,999.99    ,20090914,Cambridge histories.,,,DB,"library note: annual one-time purchase w. perpetual access; new titles added every yr, number and cost varies widely fund name: S-ELEC-2022 vendor note: archive and 2009+ perpetual access"
AC,51003,ACE,S,SV ,true,AC,20100101,20991231,20101031,P ,P,RB805010001395446689,EJ,,20090922,20090922,1,324.00    ,20090922,History of philosophy quarterly : HPQ.,,2152-1026,EJ,library note: Online fund name: S-PHIL-2022
AC,51061,ACJPT,S,SV ,true,AC,20091001,20991231,20100901,P ,P,,DB,,20090922,20090922,350,,20090922,Zasshi kiji sakuin shūsei dētabēsu : Meiji kara genzai made sōgō zasshi kara chishi made = The,,,DB,library note: Online japanese database (Domier/Kasper); License agreement covered by NERL; invoices from JPT fund name: S-ELEC-2022 vendor note: NERL signed license on our behalf; Invoices come dirtect from JPT
AC,96615,ACE,S,SV ,true,AC,20110101,20991230,20121030,P ,P,RB805010001368323018,EJ,"Trumble, Paul M.",20120828,20120828,1,237.00    ,20120828,Geschichte und Gesellschaft.,,2196-9000,EJ,library note: online only 2016- e_note: online only 2016- fund name: S-HIST-2022
AC,52374,ACEAST,S,SV ,true,AC,20090101,20991231,20091101,P ,P,,EJ,,20091022,20091022,1,0         ,20091022,Nauka i zhiznʹ.,,,EJ,library note: online fund name: S-POLI-2022
AC,52614,ACGIFT,S,SV ,true,AC,20090101,20991231,0,G ,P,,DB,,20091027,20091027,1,,20091027,AnythingResearch.,,,DB,library note: Gift of Daniel Birch '03 fund name: GIFT-DEFAULT
AC,52667,ACE,S,SV ,true,AC,20000101,20991231,20091101,P ,P,RB805016801069115207,EP,,20091028,20091028,1,12000.00  ,20091028,APS-ALL - ONLINE.,,,EP,library note: online subs; incl all APS titles (current & backfiles) fund name: S-PHYSIC-2022
AC,53161,ACYSO,O,SV ,true,AC,0,0,0,C ,P,,M ,"Niditch, Susan",20091108,20091108,1,65.00     ,20091108,ANCHOR YALE BIBLE.,,,M ,"library note: 1st new title to SS, need subs setup and tell CATS series authority work needed, new name fund name: F-SO-2022"
AC,53596,ACITER,S,SV ,true,AC,20100101,20991231,20101101,CW,P,,EJ,,20091117,20091117,1,,20091117,Quaderni d'italianistica.,,,EJ,library note: Online; c/w: ITER fund name: S-REFELE-2022
AC,44080359,ACE,S,SV ,true,AC,19950623,20991231,20070101,P ,P,RB805010001371516009,EJ,,19980420,19980420,1,188.30    ,20060224,Gnomon .,,0017-1417,EJ,library note: P+O; invoicing see online PO 44080359 fund name: S-CLASS-2022 vendor note: //Begin v.71 (1999)- and renew
AC,54218,ACE,S,SV ,true,AC,20100101,20991231,20101101,P ,P,RB805010001467271181,EJ,"Dennerline, Jerry P.",20091202,20091202,1,190       ,20091202,The journal of American-East Asian relations.,,1876-5610,EJ,library note: Online fund name: S-ASIAN-2022 vendor note: begin Jan. 2010-
AC,54225,ACE,S,SV ,true,AC,20100101,20991231,20101101,P ,P,RB805010001473991198,EJ,"Dole, Andrew C.",20091202,20091202,1,260       ,20091202,Journal of cognition and culture : CC.,,1568-5373,EJ,library note: Online fund name: S-RELIG-2022 vendor note: begin Jan. 2010-
AC,54227,ACYSO,S,SV ,true,AC,20090101,20991231,20101101,P ,P,,S ,"Ringer, Monica M.",20091202,20091202,1,200.00    ,20091202,Yearbook of Muslims in Europe.,,1877-1432,S ,library note: Print; change to onine when available fund name: S-HIST-2022 vendor note: begin vol.1 (2009)-
AC,197809,ACYF,M,SV ,true,AC,0,0,0,P ,P,,M ,,20211213,20211213,1,23.       ,20211213,Ibn Tufayl's Hayy ibn Yaqẓān : a philosophical tale / translated with an introduction and notes b,"Ibn Ṭufayl, Muḥammad ibn ʻAbd al-Malik, -1185.",9780226303109 (alk.,M ,order group: GROUP2 library note: Rush LJST 239/ Sp'22  Lindsay Stern fund name: F-GEN-2022
AC,143722,ACYUK-SO,O,SV ,true,AC,20160330,20991231,0,P ,P,8964,M ,"Sheridan, Susan M.",20160330,20160330,1,100.00    ,20160330,"The letters of T.S. Eliot / edited by Valerie Eliot and Hugh Haughton ; general editor, John Haffend","Eliot, T. S. (Thomas Stearns), 1888-1965, author.",,M ,library note: v.7 + until complete fund name: F-SO-2022
AC,55260,ACH,O,SV ,true,AC,20100101,20991231,0,P ,P,,M ,"Brandes, Ute",20091223,20091223,1,100.00    ,20091223,WERKE / ROR WOLF.,"WOLF, ROR, 1932-",,M ,"library note: bib suppressed, complete in 13 vols. fund name: F-SO-2022 vendor note: V.1-  COMPLETE IN EST. 13 VOLUMES"
AC,76297,ACYTECHSERV,O,SV ,true,AC,0,0,0,P ,P,,M ,"Sheridan, Susan M.",20120710,20130322,1,20000.00  ,20130322,PHYSICAL PROCESSING AND MARC RECORDS 2013-.,YBP.,,M ,library note: physical processing and MARC records see po104630 for other products fund name: E-NEH-2022 vendor note: YBP fees for shelf ready processing for each shipment
AC,104630,ACYTECHSERV,O,SV ,true,AC,20130321,20991231,0,P ,P,,M ,"Sheridan, Susan M.",20130321,20130321,1,5500.00   ,20130321,PHYSICAL PROCESSING AND MARC RECORDS 2013-.,YBP.,,M ,library note: 4 different subs products; see variant title 246 fields in cat;or [B]Bibliograpic Info for invoices paid on this po fund name: E-NEH-2022 vendor note: fees for CatPlus record file for OCLC to send to YBP for shelf ready
AC,31527,ACH,O,SV ,true,AC,20080101,20991231,20110201,C ,P,,M ,"Brandes, Ute",20080724,20080724,1,90.       ,20080724,"WERKE, BRIEFE UND TAGEBUCHER : GROSSE KOMMENTIERTE FRANKFURTER AUSGABE.","Mann, Thomas.",,M ,"library note: complete in 58 vols.; cat sep, out of sequence; bib SUPPRESSED; cat sep, some multivol sets fund name: F-SO-2022 vendor note: HARR ID 015019169   Band 1 + standing order"
AC,55671,ACM-C,O,SV ,true,AC,20100101,20991230,20110201,P ,P,,M ,"Sheridan, Susan M",20100106,20100106,1,120.00    ,20100106,"The Cambridge history of South Africa / edited by Carolyn Hamilton, Bernard K. Mbenga, Robert Ross.",,9780521517942 (hardb,M ,library note: v.1+ fund name: F-SO-2012 vendor note: v.1 +
AC,44083737,ACE,S,SV ,true,AC,19950712,20991231,20070101,P ,P,RB805010001395471214,EJ,,19980427,19980427,1,221.49    ,20051213,History of photography.,,0308-7298,EJ,library note: P+O; invoicing on online PO 44083737 fund name: S-ART-2022 vendor note: //Begin v.23 (1999)- and renew
AC,44937829,ACYSO,O,SV ,true,AC,20100101,20991230,0,P ,P,S3084244,M ,"GROESBECK, MARGARET",20100205,20100205,1,140.      ,20100205,"The Frederick Douglass papers. Series three, Correspondence / John R. McKivigan, editor.","Douglass, Frederick, 1818-1895.",9780300135602 (v. 1,M ,"library note: no checkin,   give Acq Lib series 4, v.1 due 6/2020 fund name: F-SO-2022 vendor note: Series 3, v 1-"
AC,57977,ACM-C,O,SV ,true,AC,20090101,20991231,0,P ,P,,M ,"Sheridan, Susan M.",20100215,20100215,1,100.00    ,20100215,"A history of Persian literature / general editor, Ehsan Yarshater.",,,M ,library note: publ out of order fund name: F-SO-2022
AC,59172,ACM-C,O,SV ,true,AC,0,0,0,P ,P,,M ,"Kelly, James R",20100304,20100304,1,97.85     ,20100304,The collected letters of Robinson Jeffers : with selected letters of Una Jeffers / edited by James K,"Jeffers, Robinson, 1887-1962.",9780804762519 (cloth,M ,"library note: v.2  and v.3 and that's all there is, don't do a check in. fund name: F-SO-2022"
AC,45103987,ACM-C,O,SV ,true,AC,20000101,20991231,0,P ,P,,M ,,20070116,20070116,1,112.06    ,20070116,"The papers of Thomas Jefferson. Retirement series / J. Jefferson Looney, editor [and others].","Jefferson, Thomas, 1743-1826, author.",,M ,fund name: F-SO-2022 vendor note: v.14 (2018) +
AC,58903,ACM-C,O,SV ,true,AC,20100301,20991231,0,P ,P,,M ,"Niditch, Susan",20100301,20100301,1,200.00    ,20100301,Biblia Americana : America's first Bible commentary : a synoptic commentary on the Old and New Testa,"Mather, Cotton, 1663-1728, author.",,M ,library note: v.1-10 on standing order in 10 years; NYP 10/2019 fund name: F-SO-2022 vendor note: v.1(2010)- until complete in 10 volumes
AC,61709,ACPROQU,S,SV ,true,AC,20100501,20991231,0,CW,P,,DB,,20100430,20100430,1,0         ,20100430,PAIS index.,,,DB,library note: c/w Social Sciences Premium Package fund name: S-REFELE-2022
AC,61912,ACE,S,SV ,true,AC,20100601,20991231,0,P ,P,RB805016801616975633,EJ,,20100504,20100504,1,3656.00   ,20100504,Nature geoscience.,,1752-0908,EJ,library note: Online fund name: S-GEOL-2022 vendor note: changed to EBSCO 2019
AC,62002,ACEAST,S,SV ,true,AC,20100101,20991231,0,P ,P,,EB,,20100505,20140319,1,500       ,20140319,"Han yu da ci dian / zhu bian Luo Zhufeng ; bian zuan Han yu da ci dian bian ji wei yuan hui, Han yu",,,EB,library note: Online subs annual access fee (AAF); fund name: S-ELEC-2022
AC,62180,ACPROQU,S,SV ,true,AC,20100101,20991231,20101201,P ,P,,DB,,20100507,20100507,1,330       ,20100507,The annual register.,,0266-6170,DB,library note: annual access fee fund name: S-ELEC-2022
AC,62783,ACE,S,SV ,true,AC,20100101,20991231,20101201,P ,P,RB805016801016049041,EJ,"Kimball, Susan J.",20100520,20100520,1,65        ,20100520,Advances in experimental social psychology.,,1557-8410,EJ,library note: Online fund name: S-PSYCH-2022
AC,62785,ACE,S,SV ,true,AC,20100101,20991231,20101201,P ,P,RB805016801016315046,EJ,"Kimball, Susan J.",20100520,20100520,1,440       ,20100520,Advances in immunology.,,1557-8445,EJ,library note: Online fund name: S-BIOL-2022
AC,62789,ACE,S,SV ,true,AC,20100101,20991231,20101201,P ,P,RB805016801446365013,EJ,"Kimball, Susan J.",20100520,20100520,1,710       ,20100520,International review of neurobiology.,,0074-7742,EJ,library note: Online fund name: S-NEURO-2022
AC,63362,ACLIBROS,O,SV ,true,AC,20100601,20991231,0,P ,P,,M ,"GROESBECK, MARGARET",20100601,20100601,1,6000.00   ,20100601,LATIN AMERICA AND SPANISH LITERARY PUBLICATIONS.,LATIN AMERICAN BOOK STORE.,,M ,library note: 2010+ approval plan for Latin American and Spanish literary publications fund name: F-SO-2022 vendor note: 2010+
AC,111404,ACM-C,O,SV ,true,AC,0,0,0,P ,P,,M ,"Sheridan, Susan M.",20131008,20131008,1,75.00     ,20131008,"Autobiography of Mark Twain / Harriet Elinor Smith, editor ; associate editors, Benjamin Griffin [an","Twain, Mark, 1835-1910, author.",,M ,library note: we get on so under Mark Twain Papers fund name: F-GEN-2022 vendor note: v.2-3
AC,109764,ACITHAKA,S,SV ,true,AC,20130801,20991231,20131201,P ,P,,DB,,20130819,20130819,1,520.00    ,20130819,Global plants,,,DB,library note: Global Plants - Annual Access fee (2013 Prorated Aug-Dec) on  its own bib also fund name: S-ELEC-2022
AC,64919,ACITER,S,SV ,true,AC,20101010,20991231,20101101,CW,P,,DB,"Trumble, Paul M.",20100712,20100712,1,0         ,20100712,Bibliography of English women writers 1500-1640 / compiled by Betty S. Travitsky.,,,DB,library note: Online; c/w ITER fund name: S-REFELE-2022
AC,65179,ACPEPP,O,SV ,true,AC,0,0,0,PC,P,,M ,"Beebe, Jane A",20100715,20100715,1,,20100715,SAMTLICHE WERKE : SEPARATUM.,"BERG, ALBAN, 1885-1935.",,M ,"library note: Separatum come on standing order po# 44541430 but cat sep, some added vols to others; pay invoice on master record, treat these as Paid on Collective. ADM# 536272 fund name: F-GEN-2011"
AC,192629,ACCOMMON,S,SV ,true,AC,20200101,20991231,0,G ,P,,S ,"Trumble, Paul M.",20210222,20210222,1,0.00      ,20210222,The common.,,2160-1216,S ,library note: print ; Library no longer receives invoices for publication support ; Online is open access fund name: S-GEN-2022
AC,68534,ACKINO,S,SV ,true,AC,20100101,20991231,20111101,CW,P,,EB,"Trumble, Paul M.",20101011,20101011,1,,20101011,Kokushi daijiten / Kokushi Daijiten Henshū Iinkai hen.,,,EB,library note: c/w: Japan narejji; not certain if we will receive a separate charge; if so edit this PO fund name: S-REFELE-2022
AC,68533,ACKINO,S,SV ,true,AC,20100101,20991231,20111101,CW,P,,EB,"Trumble, Paul M.",20101011,20101011,1,,20101011,Nihon kokugo daijiten / [henshū Nihon Kokugo Daijiten Dainihan Henshū Iinkai ; Shōgakkan Kokugo J,,,EB,library note: Online; c/w: Japan narejjii (JapanKnowledge); invoices from Kinokuniya w/ NERL discount fund name: S-REFELE-2022
AC,66956,ACMCARD,S,SV ,true,AC,20100901,20991231,0,P ,P,access via Cataloger's desktop,AD,"Sheridan, Susan M.",20100826,20150617,1,1000.00   ,20150617,RDA toolkit : resource description & access.,,,AD,"library note: renewal is on credit card but charged sales tax, to get credit, send order# & tax cert PDF to address in confirming email see also agreements inFOLIO. fund name: F-SO-2022 vendor note: database 6 concurrent users"
AC,67244,ACANNUALREVIEWS,S,SV ,true,AC,20100101,20111231,20101101,P ,P,,EJ,"Kimball, Susan J.",20100901,20100901,1,200       ,20100901,Annual review of condensed matter physics.,,1947-5462,EJ,library note: Online fund name: S-PHYSIC-2022 vendor note: begin v.1-
AC,67297,ACE,S,SV ,true,AC,20110101,20991231,20111101,P ,P,RB805016801227704591,EJ,"Kimball, Susan J.",20100902,20100902,1,600       ,20100902,Computer.,,1558-0814,EJ,library note: Online; IEEE pick 5 subs fund name: S-COMP-2022
AC,67299,ACE,S,SV ,true,AC,20110101,20990101,20111101,P ,P,RB805016801409893610,EJ,"Kimball, Susan J.",20100902,20100902,1,600       ,20100902,IEEE computer graphics and applications.,,1558-1756,EJ,library note: Online; c/w IEEE pick 5 subs fund name: S-COMP-2022
AC,67300,ACE,S,SV ,true,AC,20110101,20991231,20111101,P ,P,RB805016801409922714,EJ,"Kimball, Susan J.",20100902,20100902,1,600       ,20100902,IEEE intelligent systems.,,1941-1294,EJ,library note: Online; c/w IEEE pick 5 subs fund name: S-COMP-2022
AC,4406410X,ACE,S,SV ,true,AC,19960219,20991231,20070101,P ,P,RB805010001201406170,S ,,19980316,20090902,1,130       ,20090902,Zhongguo tong ji nian jian / Zhongguo guo jia tong ji ju bian.,,1052-9225,S ,library note: print; change online only when available (10/09) fund name: S-ECON-2022 vendor note: //Begin 1999- and renew
AC,68944,ACALLCHINA,S,SV ,true,AC,20011018,20991231,0,P ,P,,DB,"Ishii, Jun",20101018,20101018,1,1200.00   ,20101018,China data online = Zhongguo shu ju zai xian.,,,DB,fund name: S-ECOND-2022 vendor note: subscription on IP 148.85.*.*
